slurm_job_id,test_case,start_time,end_time,daos_commit,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4113381,ior_hard,2022-03-02 21:19:49,2022-03-02 21:25:03,eb307af,SX,18,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,96.43,113.77
4113388,ior_hard,2022-03-02 21:26:41,2022-03-02 21:31:13,eb307af,EC_16P2GX,18,16,16,32,,2000000,47008,47008,2115360,131072,1,,Pass,60,7.65,75.57
4113367,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:20,eb307af,SX,20,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,95.95,109.37
4113384,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:33,eb307af,EC_8P2GX,20,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,14.97,68.98
4113352,ior_hard,2022-03-02 21:08:51,2022-03-02 21:14:25,eb307af,SX,24,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,94.29,107.99
4113356,ior_hard,2022-03-02 21:08:51,2022-03-02 21:13:45,eb307af,EC_2P1GX,24,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,37.31,100.19
4113371,ior_hard,2022-03-02 21:19:49,2022-03-02 21:25:04,eb307af,SX,24,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,86.96,109.70
4113382,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:41,eb307af,EC_4P2GX,24,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,22.77,73.86
4113373,ior_hard,2022-03-02 21:12:49,2022-03-02 21:17:35,eb307af,EC_8P2GX,30,16,16,32,,2000000,47008,47008,1081184,131072,1,,Pass,60,22.14,95.94
4113385,ior_hard,2022-03-02 21:23:13,2022-03-02 21:28:39,eb307af,SX,30,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,102.38,104.72
4109900,ior_hard,2022-02-28 13:58:40,2022-02-28 14:04:15,eb307af,SX,32,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,103.84,118.31
4113369,ior_hard,2022-03-02 21:12:49,2022-03-02 21:18:13,eb307af,SX,36,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,94.25,113.01
4113375,ior_hard,2022-03-02 21:19:49,2022-03-02 21:24:47,eb307af,EC_4P2GX,36,16,16,32,,2000000,47008,47008,564096,131072,1,,Pass,60,27.46,78.84
4113383,ior_hard,2022-03-02 21:23:13,2022-03-02 21:28:40,eb307af,SX,36,16,16,32,,2000000,47008,47008,470080,131072,1,,Pass,60,102.60,105.00
4113387,ior_hard,2022-03-02 21:26:41,2022-03-02 21:31:18,eb307af,EC_16P2GX,36,16,16,32,,2000000,47008,47008,2115360,131072,1,,Pass,60,17.27,85.10
4109898,ior_hard,2022-02-28 13:35:53,2022-02-28 13:42:00,eb307af,SX,64,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,61.71,111.35
4109901,ior_hard,2022-02-28 14:06:34,2022-02-28 14:11:37,eb307af,SX,128,16,16,32,,10000000,47008,47008,470080,,1,,Pass,60,21.43,42.83
