slurm_job_id,test_case,start_time,end_time,daos_commit,provider,oclass,num_servers,num_targets,num_clients,ppc,fpp,segments,xfer_size,block_size,chunk_size,ec_cell_size,iterations,notes,status,sw_time,write_gib,read_gib
4113309,ior_easy,2022-03-02 05:43:46,2022-03-02 05:50:47,eb307af,ofi+verbs;ofi_rxm,SX,6,16,24,32,,1,2M,150G,1M,131072,1,,Pass,60,62.64,66.42
4113312,ior_easy,2022-03-02 05:24:28,2022-03-02 05:31:25,eb307af,ofi+verbs;ofi_rxm,SX,6,16,16,32,,1,2M,150G,1M,131072,1,,Pass,60,50.42,64.29
4113314,ior_easy,2022-03-02 06:43:38,2022-03-02 06:49:34,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,1,2M,150G,2M,131072,1,,Pass,60,41.63,55.27
4113315,ior_easy,2022-03-02 11:00:52,2022-03-02 11:08:45,eb307af,ofi+verbs;ofi_rxm,SX,6,16,24,32,,1,4M,150G,1M,131072,1,,Pass,60,62.85,64.22
4113317,ior_easy,2022-03-02 06:53:36,2022-03-02 07:00:20,eb307af,ofi+verbs;ofi_rxm,SX,6,16,16,32,,1,4M,150G,1M,131072,1,,Pass,60,58.08,67.66
4113324,ior_easy,2022-03-02 11:41:27,2022-03-02 11:47:28,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,40.53,53.59
4113336,ior_easy,2022-03-02 13:38:26,2022-03-02 13:44:38,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,40.62,60.30
4113337,ior_easy,2022-03-02 18:28:22,2022-03-02 18:34:28,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,1,4M,150G,4M,131072,1,,Pass,60,40.09,55.33
4215412,ior_easy,2022-04-12 20:07:33,2022-04-12 20:12:12,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,24,32,,1,2M,150G,2M,131072,1,,Pass,60,43.31,56.12
4215415,ior_easy,2022-04-13 06:36:56,2022-04-13 06:42:39,eb307af,ofi+verbs;ofi_rxm,EC_2P1GX,6,16,16,32,,1,2M,150G,2M,131072,1,,Pass,60,41.71,48.88
4215419,ior_easy,2022-04-13 08:37:33,2022-04-13 08:43:06,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,24,32,,1,4M,150G,4M,131072,1,,Pass,60,42.86,60.32
4215421,ior_easy,2022-04-13 08:51:47,2022-04-13 08:56:27,eb307af,ofi+verbs;ofi_rxm,EC_4P2GX,6,16,16,32,,1,4M,150G,4M,131072,1,,Pass,60,43.88,56.11
4109886,ior_easy,2022-02-28 13:39:24,2022-02-28 13:45:41,eb307af,ofi+verbs;ofi_rxm,SX,8,16,16,32,,1,1M,150G,1M,,1,,Pass,60,75.04,89.46
4109895,ior_easy,2022-02-28 14:02:29,2022-02-28 14:10:04,eb307af,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,81.38,89.18
4130257,ior_easy,2022-03-07 21:15:03,2022-03-07 21:22:18,bb35024,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,83.44,89.63
4156137,ior_easy,2022-03-14 20:08:46,2022-03-14 20:15:55,e71b47f,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,83.77,89.77
4174221,ior_easy,2022-03-21 17:42:40,2022-03-21 17:50:14,91cce4a,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,81.61,87.17
4212644,ior_easy,2022-04-04 13:14:45,2022-04-04 13:19:48,b91ee1e,ofi+verbs;ofi_rxm,SX,8,16,16,32,,1,1M,150G,1M,,1,,Pass,60,77.79,89.41
4212652,ior_easy,2022-04-04 13:14:46,2022-04-04 13:20:27,b91ee1e,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,82.22,89.92
4276085,ior_easy,2022-04-26 14:44:09,2022-04-26 14:52:43,c0d4ada,ofi+verbs;ofi_rxm,SX,8,16,32,32,,1,1M,150G,1M,,1,,Pass,60,81.07,90.03
4113328,ior_easy,2022-03-02 17:30:50,2022-03-02 17:38:59,eb307af,ofi+verbs;ofi_rxm,SX,10,16,40,32,,1,8M,150G,1M,131072,1,,Pass,60,106.00,104.25
4113335,ior_easy,2022-03-02 14:39:35,2022-03-02 14:45:28,eb307af,ofi+verbs;ofi_rxm,EC_8P2GX,10,16,16,32,,1,8M,150G,8M,131072,1,,Pass,60,79.50,83.08
4113338,ior_easy,2022-03-02 15:03:44,2022-03-02 15:09:35,eb307af,ofi+verbs;ofi_rxm,SX,10,16,16,32,,1,8M,150G,1M,131072,1,,Pass,60,101.33,111.50
